ID,Address,AssessedValue
17-0-234,9 CHESTNUT ST,570800
17-0-25,10 CHRISTINE AVE,609500
17-0-26,12 CHRISTINE AVE,557300
17-0-27,14 CHRISTINE AVE,663000
17-0-22,2 CHRISTINE AVE,589300
17-0-31,3 CHRISTINE AVE,564500
17-0-23,4 CHRISTINE AVE,1003400
17-0-30,5 CHRISTINE AVE,739100
17-0-29,7 CHRISTINE AVE,735400
17-0-24,8 CHRISTINE AVE,735800
17-0-28,9 CHRISTINE AVE,808200
9-0-35,1 CITATION AVE,919100
9-0-133,10 CITATION AVE,942600
9-0-30,11 CITATION AVE,845500
9-0-134,12 CITATION AVE,1013800
9-0-135,14 CITATION AVE,975700
9-0-29,15 CITATION AVE,807400
9-0-139,16 CITATION AVE,753700
9-0-140,18 CITATION AVE,858600
9-0-27,19 CITATION AVE,973900
9-0-129,2 CITATION AVE,819800
9-0-141,20 CITATION AVE,773700
9-0-26,21 CITATION AVE,737700
9-0-142,22 CITATION AVE,807500
9-0-25,23 CITATION AVE,1030900
9-0-143,24 CITATION AVE,788100
9-0-24,25 CITATION AVE,925000
9-0-144,26 CITATION AVE,782200
9-0-23,27 CITATION AVE,769700
9-0-145,28 CITATION AVE,886200
9-0-34,3 CITATION AVE,1177700
9-0-146,30 CITATION AVE,819200
9-0-147,32 CITATION AVE,844600
9-0-1,33 CITATION AVE,857600
9-0-148,34 CITATION AVE,908900
9-0-130,4 CITATION AVE,861200
9-0-33,5 CITATION AVE,957600
9-0-131,6 CITATION AVE,1003900
9-0-32,7 CITATION AVE,868700
9-0-132,8 CITATION AVE,907800
9-0-31,9 CITATION AVE,844000
13-0-193,10 CLEARVIEW RD,894500
13-0-190,11 CLEARVIEW RD,987900
13-0-194,12 CLEARVIEW RD,748300
13-0-195,14 CLEARVIEW RD,732000
13-0-196,16 CLEARVIEW RD,804900
13-0-197,18 CLEARVIEW RD,884600
13-0-201,19 CLEARVIEW RD,823400
13-0-198,20 CLEARVIEW RD,778200
13-0-200,21 CLEARVIEW RD,801000
13-0-199,22 CLEARVIEW RD,1004300
13-0-192,8 CLEARVIEW RD,823400
13-0-191,9 CLEARVIEW RD,879300
13-0-306,10 CLIFF ST,685500
12-0-16,10 COLLINCOTE ST,734800
11-0-319,102 COLLINCOTE ST,645300
12-0-35,103 COLLINCOTE ST,735600
11-0-320,108 COLLINCOTE ST,663200
11-0-317,109 COLLINCOTE ST,610800
11-0-316,111 COLLINCOTE ST,829500
11-0-321,114 COLLINCOTE ST,704300
11-0-315,115 COLLINCOTE ST,775200
11-0-314,119 COLLINCOTE ST,696600
11-0-322,120 COLLINCOTE ST,717000
11-0-313,123 COLLINCOTE ST,783100
11-0-323,124 COLLINCOTE ST,671200
11-0-312A,127 COLLINCOTE ST,809900
11-0-312,131 COLLINCOTE ST,770500
11-0-324,132 COLLINCOTE ST,795100
12-0-17,14 COLLINCOTE ST,596000
11-0-325,140 COLLINCOTE ST,614900
12-0-52,15 COLLINCOTE ST,589300
11-0-326,152 COLLINCOTE ST,861500
11-0-307,157 COLLINCOTE ST,631600
11-0-343,164 COLLINCOTE ST,708000
11-0-344,168 COLLINCOTE ST,977300
12-0-51,17 COLLINCOTE ST,563900
11-0-345,170 COLLINCOTE ST,746600
11-0-303A,171 COLLINCOTE ST,1072000
11-0-346,172 COLLINCOTE ST,785200
12-0-18,18 COLLINCOTE ST,561200
11-0-303B,189 COLLINCOTE ST,1084500
11-0-303C,193 COLLINCOTE ST,1165800
11-0-302,197 COLLINCOTE ST,896600
11-0-361,198 COLLINCOTE ST,698300
11-0-301,199 COLLINCOTE ST,726600
12-0-50,21 COLLINCOTE ST,1185000
12-0-19,22 COLLINCOTE ST,541700
12-0-20,26 COLLINCOTE ST,598600
12-0-21,30 COLLINCOTE ST,644700
12-0-22,36 COLLINCOTE ST,656100
12-0-23,40 COLLINCOTE ST,817500
12-0-48,43 COLLINCOTE ST,1000900
12-0-47,45 COLLINCOTE ST,739300
12-0-46,47 COLLINCOTE ST,603300
12-0-24,48 COLLINCOTE ST,758300
12-0-45,51 COLLINCOTE ST,591000
12-0-25,54 COLLINCOTE ST,822400
12-0-15A,6 COLLINCOTE ST,610900
12-0-26,60 COLLINCOTE ST,731700
12-0-44,61 COLLINCOTE ST,739600
12-0-43,65 COLLINCOTE ST,793600
12-0-27,66 COLLINCOTE ST,782900
12-0-28,68 COLLINCOTE ST,710200
12-0-42,71 COLLINCOTE ST,753900
12-0-29,74 COLLINCOTE ST,686000
12-0-41,77 COLLINCOTE ST,730700
12-0-40,81 COLLINCOTE ST,644600
12-0-39,85 COLLINCOTE ST,668200
12-0-34,88 COLLINCOTE ST,673100
12-0-38,89 COLLINCOTE ST,730300
12-0-37,95 COLLINCOTE ST,643600
11-0-318,98 COLLINCOTE ST,688500
12-0-36,99 COLLINCOTE ST,662700
3-0-39,2 COLUMBUS AVE,690500
3-0-44,3 COLUMBUS AVE,591800
3-0-40,4 COLUMBUS AVE,762600
3-0-43,5 COLUMBUS AVE,637900
12-0-365,21 COMMON ST,565700
20-0-104,1 CONCORD RD,1084900
20-0-92,10 CONCORD RD,944000
20-0-99,11 CONCORD RD,963500
20-0-93,12 CONCORD RD,979200
20-0-94,14 CONCORD RD,1045600
20-0-98,15 CONCORD RD,1264500
20-0-95,16 CONCORD RD,1095700
20-0-97,17 CONCORD RD,969400
24-0-7,18 CONCORD RD,1274100
20-0-96,19 CONCORD RD,1265900
20-0-88,2 CONCORD RD,1208500
24-0-8,20 CONCORD RD,1214900
20-0-103,3 CONCORD RD,974100
20-0-89,4 CONCORD RD,982900
20-0-102,5 CONCORD RD,957600
20-0-90,6 CONCORD RD,1134900
20-0-101,7 CONCORD RD,1078400
20-0-91,8 CONCORD RD,1317200
20-0-100,9 CONCORD RD,1064100
18-0-397,1 CONGRESS ST,652900
18-0-547,12 CONGRESS ST,686400
18-0-531,13 CONGRESS ST,697400
18-0-396,2 CONGRESS ST,639400
18-0-525,23 CONGRESS ST,764600
18-0-552,26 CONGRESS ST,805200
18-0-553,28 CONGRESS ST,552100
18-0-523,29 CONGRESS ST,831400
18-0-537,3 CONGRESS ST,674000
18-0-554,30 CONGRESS ST,544200
18-0-538,4 CONGRESS ST,668700
18-0-536,5 CONGRESS ST,604600
18-0-544,6 CONGRESS ST,684100
18-0-545,8 CONGRESS ST,678700
18-0-533,9-A CONGRESS ST,738200
18-0-534,9 CONGRESS ST,585800
20-0-83,1 CONSTITUTION RD,1063800
20-0-108,10 CONSTITUTION RD,1005800
20-0-78,11 CONSTITUTION RD,1071100
20-0-109,12 CONSTITUTION RD,1241600
20-0-110,14 CONSTITUTION RD,1136900
20-0-77,15 CONSTITUTION RD,1293300
20-0-111,16 CONSTITUTION RD,1104800
20-0-76,17 CONSTITUTION RD,926200
20-0-112,18 CONSTITUTION RD,958600
20-0-75,19 CONSTITUTION RD,964300
20-0-113,20 CONSTITUTION RD,1208700
24-0-6,21 CONSTITUTION RD,878800
24-0-5,23 CONSTITUTION RD,854900
20-0-82,3 CONSTITUTION RD,1150700
20-0-105,4 CONSTITUTION RD,1119900
20-0-81,5 CONSTITUTION RD,1018100
20-0-106,6 CONSTITUTION RD,1034000
20-0-80,7 CONSTITUTION RD,1196800
20-0-107,8 CONSTITUTION RD,1141300
20-0-79,9 CONSTITUTION RD,984100
6-0-6,76 CONVERSE ST,1162000
6-0-7,80 CONVERSE ST,1079400
6-0-5A,81 CONVERSE ST,1290300
6-0-9,84 CONVERSE ST,933800
6-0-4,85 CONVERSE ST,1347100
6-0-10A,88 CONVERSE ST,1277500
18-0-542,17 COOLIDGE ST,631700
18-0-543,9 COOLIDGE ST,690500
2-0-88B,1 COREY AVE,1037400
2-0-82,10 COREY AVE,945800
2-0-88A,3 COREY AVE,1228700
2-0-88,5 COREY AVE,1002300
2-0-87,7 COREY AVE,1035700
2-0-86,9 COREY AVE,1039400
17-0-261,10 COTTAGE ST,721700
17-0-262,12 COTTAGE ST,673000
17-0-438,21 COTTAGE ST,658000
17-0-421,22 COTTAGE ST,553400
17-0-422,24 COTTAGE ST,692500
17-0-437,25 COTTAGE ST,567400
17-0-436,27 COTTAGE ST,614500
17-0-435,31 COTTAGE ST,633700
17-0-424,32 COTTAGE ST,854900
17-0-434,33 COTTAGE ST,664600
17-0-425,34 COTTAGE ST,790400
17-0-433,35 COTTAGE ST,550300
17-0-432,37 COTTAGE ST,644400
17-0-426,38 COTTAGE ST,700000
17-0-431,39 COTTAGE ST,584000
17-0-430,41 COTTAGE ST,644500
17-0-427,42 COTTAGE ST,668900
17-0-428,46 COTTAGE ST,841100
17-0-429,48 COTTAGE ST,657900
17-0-269,5 COTTAGE ST,547100
17-0-447,52 COTTAGE ST,695800
17-0-268,7 COTTAGE ST,551500
17-0-260,8 COTTAGE ST,608600
17-0-458,10 COUNTRY CLUB RD,872700
17-0-463,11 COUNTRY CLUB RD,713800
17-0-460,14 COUNTRY CLUB RD,731400
17-0-462,15 COUNTRY CLUB RD,772300
17-0-461,16 COUNTRY CLUB RD,782900
22-0-37,17 COUNTRY CLUB RD,1026500
22-0-38,18 COUNTRY CLUB RD,879300
17-0-454,2 COUNTRY CLUB RD,923900
22-0-39,20 COUNTRY CLUB RD,1024800
22-0-40,22 COUNTRY CLUB RD,855800
22-0-41,24 COUNTRY CLUB RD,973300
22-0-61,25 COUNTRY CLUB RD,877800
22-0-42,26 COUNTRY CLUB RD,897900
22-0-60,29 COUNTRY CLUB RD,939600
17-0-474,3 COUNTRY CLUB RD,791100
22-0-43,30 COUNTRY CLUB RD,1241000
22-0-44,32 COUNTRY CLUB RD,982200
22-0-59,33 COUNTRY CLUB RD,1047300
22-0-45,34 COUNTRY CLUB RD,1161700
22-0-58,35 COUNTRY CLUB RD,1004700
22-0-46,36 COUNTRY CLUB RD,1082400
22-0-57,37 COUNTRY CLUB RD,937100
22-0-56,39 COUNTRY CLUB RD,863600
17-0-455,4 COUNTRY CLUB RD,768600
22-0-47,40 COUNTRY CLUB RD,933500
22-0-48,42 COUNTRY CLUB RD,954900
22-0-54,43 COUNTRY CLUB RD,958900
22-0-49,44 COUNTRY CLUB RD,940400
22-0-53,45 COUNTRY CLUB RD,921400
22-0-50,46 COUNTRY CLUB RD,905400
22-0-51,48 COUNTRY CLUB RD,874800
22-0-52,50 COUNTRY CLUB RD,914900
17-0-456,6 COUNTRY CLUB RD,644900
17-0-465,7 COUNTRY CLUB RD,801900
17-0-457,8 COUNTRY CLUB RD,1037200
17-0-464,9 COUNTRY CLUB RD,883300
11-0-265,1 COVENTRY LN,1379900
11-0-264E,11 COVENTRY LN,1397800
11-0-264I,3 COVENTRY LN,1558300
11-0-264H,5 COVENTRY LN,1224000
11-0-264C,6 COVENTRY LN,703800
11-0-264D,8 COVENTRY LN,1667500
11-0-264F,9 COVENTRY LN,1457400
11-0-230,1 COWDREY ST,1218300
11-0-310,10 COWDREY ST,907800
11-0-308,11 COWDREY ST,788600
11-0-311,12 COWDREY ST,893800
11-0-246,3 COWDREY ST,870600
11-0-309,5 COWDREY ST,958900
11-0-309A,7 COWDREY ST,1021300
11-0-310A,8 COWDREY ST,1070900
11-0-308A,9 COWDREY ST,859000
6-0-139,11 CRESCENT AVE,754400
6-0-144,3 CRESCENT AVE,653100
6-0-103,4 CRESCENT AVE,669100
6-0-143,5 CRESCENT AVE,588300
6-0-105,6 CRESCENT AVE,802800
6-0-142,7 CRESCENT AVE,622100
6-0-106,8 CRESCENT AVE,780800
6-0-141,9 CRESCENT AVE,606700
2-0-122,10 CRICKLEWOOD DR,888300
2-0-121,11 CRICKLEWOOD DR,903400
2-0-123,12 CRICKLEWOOD DR,1177000
2-0-124,14 CRICKLEWOOD DR,928500
2-0-120,15 CRICKLEWOOD DR,935900
2-0-125,16 CRICKLEWOOD DR,1027600
2-0-119,17 CRICKLEWOOD DR,837800
2-0-126,18 CRICKLEWOOD DR,862200
2-0-118,19 CRICKLEWOOD DR,998300
2-0-127,20 CRICKLEWOOD DR,856300
2-0-117,21 CRICKLEWOOD DR,980500
2-0-116,23 CRICKLEWOOD DR,868000
2-0-153,3 CRICKLEWOOD DR,874600
2-0-148,4 CRICKLEWOOD DR,759500
2-0-152,5 CRICKLEWOOD DR,677200
2-0-149,6 CRICKLEWOOD DR,799700
2-0-151,7 CRICKLEWOOD DR,856000
2-0-150,8 CRICKLEWOOD DR,692500
21-0-6,10 CROSBY ST,813700
21-0-23,11 CROSBY ST,696100
21-0-7,12 CROSBY ST,932000
21-0-8,14 CROSBY ST,889400
21-0-22,15 CROSBY ST,709700
21-0-9,16 CROSBY ST,613500
21-0-21,17 CROSBY ST,716900
21-0-10,18 CROSBY ST,716200
21-0-20,19 CROSBY ST,674400
21-0-11,20 CROSBY ST,1114300
21-0-19,21 CROSBY ST,726200
21-0-12,22 CROSBY ST,709600
25-0-19,24 CROSBY ST,1082200
25-0-20,26 CROSBY ST,961900
25-0-21,28 CROSBY ST,911900
21-0-84,3 CROSBY ST,743900
25-0-22,30 CROSBY ST,1025100
24-0-2,32 CROSBY ST,1144700
24-0-3,34 CROSBY ST,1016100
24-0-4,36 CROSBY ST,850400
21-0-3,4 CROSBY ST,702300
21-0-4,6 CROSBY ST,703300
21-0-25,7 CROSBY ST,723300
21-0-5,8 CROSBY ST,721600
21-0-24,9 CROSBY ST,712900
1-0-264,10 CRYSTAL DR,842300
1-0-121,11 CRYSTAL DR,877800
1-0-265,12 CRYSTAL DR,860500
1-0-120,15 CRYSTAL DR,946400
1-0-119,17 CRYSTAL DR,993400
1-0-106,18 CRYSTAL DR,928400
1-0-118,19 CRYSTAL DR,1068000
1-0-107,20 CRYSTAL DR,847300
1-0-117,21 CRYSTAL DR,1123400
1-0-108,22 CRYSTAL DR,1056500
1-0-116,23 CRYSTAL DR,1251600
1-0-109,24 CRYSTAL DR,913300
1-0-115,25 CRYSTAL DR,840300
1-0-110,26 CRYSTAL DR,1141000
1-0-114,27 CRYSTAL DR,1021800
1-0-111,28 CRYSTAL DR,1408700
1-0-113,29 CRYSTAL DR,1149100
1-0-130,3 CRYSTAL DR,814800
1-0-112,30 CRYSTAL DR,1772600
1-0-261,4 CRYSTAL DR,974300
1-0-129,5 CRYSTAL DR,781200
1-0-262,6 CRYSTAL DR,1225400
1-0-128,7 CRYSTAL DR,877400
1-0-263,8 CRYSTAL DR,895200
15-0-31,19 CURVE RD,557800
15-0-40,20 CURVE RD,784400
15-0-30,21 CURVE RD,620100
15-0-18,25 CURVE RD,550900
15-0-34A,3 CURVE RD,921600
15-0-43,31 CURVE RD,578000
15-0-38,34 CURVE RD,822700
15-0-45,35 CURVE RD,950500
15-0-41,37 CURVE RD,891000
15-0-37,38 CURVE RD,907000
15-0-41A,39 CURVE RD,1245200
15-0-36,40 CURVE RD,856900
15-0-34,5 CURVE RD,1247200
15-0-33,7 CURVE RD,709800
13-0-59,1 DALE CT,563700
13-0-58,3 DALE CT,551500
21-0-159,10 DANBY RD,790500
21-0-151,11 DANBY RD,921800
21-0-160,12 DANBY RD,791100
21-0-161,14 DANBY RD,853500
21-0-150,15 DANBY RD,826000
21-0-162,16 DANBY RD,800100
21-0-149,17 DANBY RD,793200
21-0-163,18 DANBY RD,722200
21-0-148,19 DANBY RD,706700
21-0-164,20 DANBY RD,875400
21-0-147,21 DANBY RD,748300
21-0-165,22 DANBY RD,1204100
21-0-155,3 DANBY RD,833600
21-0-156,4 DANBY RD,838300
21-0-154,5 DANBY RD,949500
21-0-157,6 DANBY RD,766900
21-0-153,7 DANBY RD,722000
21-0-158,8 DANBY RD,781000
21-0-152,9 DANBY RD,802300
14-0-313,2 DANIEL DR,966400
14-0-317,3 DANIEL DR,1167600
14-0-314,5 DANIEL DR,1330800
14-0-315,6 DANIEL DR,1073300
14-0-316,7 DANIEL DR,1189100
14-0-262,12 DAPPER DARBY DR,934600
14-0-263,14 DAPPER DARBY DR,988400
14-0-51A,16 DAPPER DARBY DR,1411900
14-0-297,18 DAPPER DARBY DR,1037300
14-0-264,19 DAPPER DARBY DR,1042200
14-0-298,20 DAPPER DARBY DR,953600
14-0-319,21 DAPPER DARBY DR,1025400
14-0-299,22 DAPPER DARBY DR,1060600
14-0-318,23 DAPPER DARBY DR,1141600
14-0-300,24 DAPPER DARBY DR,1115700
14-0-312,25 DAPPER DARBY DR,934500
14-0-301,26 DAPPER DARBY DR,1095700
14-0-311,27 DAPPER DARBY DR,1220900
14-0-310,29 DAPPER DARBY DR,1199200
14-0-273,3 DAPPER DARBY DR,856800
14-0-302,30 DAPPER DARBY DR,1085200
14-0-305,31 DAPPER DARBY DR,1078000
14-0-303,32 DAPPER DARBY DR,1107600
14-0-304,33 DAPPER DARBY DR,996400
14-0-255,4 DAPPER DARBY DR,854400
14-0-272,5 DAPPER DARBY DR,907400
14-0-271,7 DAPPER DARBY DR,973700
14-0-270,9 DAPPER DARBY DR,934800
19-0-177R,3 DAVID CIR,961700
19-0-177T,4 DAVID CIR,916200
19-0-177S,5 DAVID CIR,935100
18-0-600,10 DEAN ST,691800
18-0-615,11 DEAN ST,1118700
18-0-601,12 DEAN ST,623500
18-0-602,14 DEAN ST,611100
18-0-614,15 DEAN ST,572600
18-0-603,16 DEAN ST,698200
18-0-604,18 DEAN ST,981800
18-0-612,21 DEAN ST,685500
18-0-611,23 DEAN ST,654500
18-0-610,25 DEAN ST,815000
18-0-609,26 DEAN ST,768400
18-0-598,6 DEAN ST,816400
18-0-599,8 DEAN ST,553400
18-0-616,9 DEAN ST,657800
21-0-417,10 DEWITT RD,772600
21-0-409,11 DEWITT RD,820900
21-0-418,12 DEWITT RD,699100
21-0-408,13 DEWITT RD,792200
21-0-419,14 DEWITT RD,753300
21-0-407,15 DEWITT RD,881600
21-0-420,16 DEWITT RD,768000
21-0-406,17 DEWITT RD,684100
21-0-405,19 DEWITT RD,895800
22-0-8,2 DEWITT RD,771300
21-0-421,20 DEWITT RD,725300
21-0-404,21 DEWITT RD,787300
21-0-423,22 DEWITT RD,802200
21-0-403,23 DEWITT RD,681900
21-0-402,25 DEWITT RD,656000
21-0-424,26 DEWITT RD,800400
21-0-401,27 DEWITT RD,713600
21-0-413,3 DEWITT RD,900600
21-0-412,5 DEWITT RD,899600
21-0-414,6 DEWITT RD,847400
21-0-411,7 DEWITT RD,857400
21-0-416,8 DEWITT RD,678400
21-0-410,9 DEWITT RD,794000
6-0-69,2 DIANNE RD,821600
6-0-75,3 DIANNE RD,774300
6-0-70,4 DIANNE RD,812200
6-0-74,5 DIANNE RD,768100
6-0-71,6 DIANNE RD,814300
6-0-73,7 DIANNE RD,726700
6-0-72,8 DIANNE RD,780800
2-0-227,1 DINANNO RD,816600
2-0-221,11 DINANNO RD,776700
2-0-216,12 DINANNO RD,1027200
2-0-217,14 DINANNO RD,898000
2-0-220,15 DINANNO RD,875100
2-0-218,16 DINANNO RD,795700
2-0-219,17 DINANNO RD,901800
2-0-226,3 DINANNO RD,885700
2-0-229,4 DINANNO RD,845100
2-0-225,5 DINANNO RD,858200
2-0-230,6 DINANNO RD,798000
2-0-224,7 DINANNO RD,993000
2-0-222,9 DINANNO RD,933200
13-0-236,1 DOHERTYS LN,723900
13-0-232,3 DOHERTYS LN,740400
13-0-226A,4 DOHERTYS LN,1152400
13-0-230,5 DOHERTYS LN,1116300
13-0-226B,6 DOHERTYS LN,1147100
13-0-226E,7 DOHERTYS LN,1281400
13-0-226C,8 DOHERTYS LN,1105600
13-0-226D,9 DOHERTYS LN,1258100
15-0-65A,1 DRUMMOND RD,787600
20-0-58,10 DRUMMOND RD,820800
20-0-38,11 DRUMMOND RD,1027600
20-0-59,12 DRUMMOND RD,891000
20-0-37,13 DRUMMOND RD,1064100
20-0-60,14 DRUMMOND RD,951500
20-0-34,16 DRUMMOND RD,757300
20-0-36,17 DRUMMOND RD,865200
20-0-35,19 DRUMMOND RD,711000
20-0-54,2 DRUMMOND RD,765600
20-0-42,3 DRUMMOND RD,681500
20-0-55,4 DRUMMOND RD,672900
20-0-41,5 DRUMMOND RD,815700
20-0-56,6 DRUMMOND RD,767400
20-0-40,7 DRUMMOND RD,1160400
20-0-57,8 DRUMMOND RD,816400
20-0-39,9 DRUMMOND RD,1111900
21-0-217,10 DRURY LN,670900
21-0-196,11 DRURY LN,639500
21-0-216,12 DRURY LN,807200
21-0-215,14 DRURY LN,750800
21-0-195,15 DRURY LN,659400
25-0-2,16 DRURY LN,680000
21-0-194,17 DRURY LN,624500
25-0-3,18 DRURY LN,659300
21-0-193,19 DRURY LN,740700
21-0-223,2 DRURY LN,1060300
25-0-4,20 DRURY LN,780500
25-0-5,22 DRURY LN,671400
25-0-6,24 DRURY LN,766000
25-0-7,26 DRURY LN,624500
21-0-191,28 DRURY LN,888200
21-0-214,3 DRURY LN,1226900
21-0-192,30 DRURY LN,963200
21-0-220,4 DRURY LN,775400
21-0-204,5 DRURY LN,710700
21-0-219,6 DRURY LN,673500
21-0-218,8 DRURY LN,610100
7-0-140,14 DUNCKLEE AVE,738800
7-0-109A,15 DUNCKLEE AVE,932200
7-0-108,17 DUNCKLEE AVE,671900
7-0-141,20 DUNCKLEE AVE,694300
7-0-106,27 DUNCKLEE AVE,873000
7-0-105,31 DUNCKLEE AVE,905900
7-0-143,34 DUNCKLEE AVE,718600
7-0-144,36 DUNCKLEE AVE,1002400
7-0-104,37 DUNCKLEE AVE,985700
7-0-145,38 DUNCKLEE AVE,754300
7-0-103,43 DUNCKLEE AVE,650700
7-0-101,51 DUNCKLEE AVE,762800
7-0-101A,53 DUNCKLEE AVE,747400
7-0-95,68 DUNCKLEE AVE,671000
7-0-98,70 DUNCKLEE AVE,676700
1-0-247,10 EASTERN AVE,920300
1-0-255,11 EASTERN AVE,873300
1-0-253,14 EASTERN AVE,882700
1-0-254,15 EASTERN AVE,812100
1-0-268,16 EASTERN AVE,960500
1-0-267,17 EASTERN AVE,917700
1-0-243,2 EASTERN AVE,851100
1-0-259,3 EASTERN AVE,833200
1-0-244,4 EASTERN AVE,816100
1-0-258,5 EASTERN AVE,779100
1-0-245,6 EASTERN AVE,944100
1-0-257,7 EASTERN AVE,933700
1-0-246,8 EASTERN AVE,881000
1-0-256,9 EASTERN AVE,854700
1-0-155,1 EAST ST,1080500
1-0-242A,10 EAST ST,777100
1-0-152,11 EAST ST,991900
1-0-151,13 EAST ST,636000
1-0-260,14 EAST ST,967100
1-0-150,15 EAST ST,778100
1-0-148,17 EAST ST,608800
1-0-131,18 EAST ST,711700
1-0-242,2 EAST ST,721700
1-0-133,22 EAST ST,761500
1-0-136,23 EAST ST,750900
1-0-135,25 EAST ST,665300
1-0-134,27 EAST ST,889400
1-0-154A,5 EAST ST,746200
1-0-154B,7 EAST ST,687900
1-0-153,9 EAST ST,665100
8-0-39,1 EASTVIEW TRL,586600
8-0-38,3 EASTVIEW TRL,770100
21-0-110,1 EDWARDS RD,863200
21-0-108,2 EDWARDS RD,833900
21-0-109,4 EDWARDS RD,702700
21-0-61,10 ELAINE RD,800500
20-0-23,11 ELAINE RD,700200
21-0-62,12 ELAINE RD,701100
20-0-22,13 ELAINE RD,799400
21-0-63,14 ELAINE RD,874100
20-0-24,16 ELAINE RD,666800
20-0-21,17 ELAINE RD,610300
20-0-25,18 ELAINE RD,798500
21-0-57,2 ELAINE RD,767300
21-0-67,3 ELAINE RD,874400
21-0-58,4 ELAINE RD,764700
21-0-66,5 ELAINE RD,732400
21-0-59,6 ELAINE RD,765800
21-0-65,7 ELAINE RD,633000
21-0-60,8 ELAINE RD,751500
21-0-64,9 ELAINE RD,764200
22-0-5,1 ELIZABETH RD,714100
21-0-441,10 ELIZABETH RD,927000
21-0-431,11 ELIZABETH RD,591900
21-0-442,12 ELIZABETH RD,707600
21-0-443,14 ELIZABETH RD,660800
21-0-430,15 ELIZABETH RD,693000
21-0-444,16 ELIZABETH RD,671700
21-0-429,17 ELIZABETH RD,663500
21-0-445,18 ELIZABETH RD,635600
21-0-428,19 ELIZABETH RD,832100
22-0-4,2 ELIZABETH RD,768700
21-0-427,21 ELIZABETH RD,871100
21-0-435,3 ELIZABETH RD,773300
21-0-434,5 ELIZABETH RD,865000
21-0-433,7 ELIZABETH RD,706900
21-0-438,8 ELIZABETH RD,792200
21-0-432,9 ELIZABETH RD,609400
2-0-194,10 ELLEN RD,761600
2-0-201,11 ELLEN RD,731700
2-0-195,12 ELLEN RD,644600
2-0-200,13 ELLEN RD,797600
2-0-196,14 ELLEN RD,818300
2-0-199,15 ELLEN RD,775200
2-0-197,16 ELLEN RD,819100
2-0-354,18 ELLEN RD,1067600
2-0-198,19 ELLEN RD,904000
2-0-353,20 ELLEN RD,1120300
2-0-334,21 ELLEN RD,962400
2-0-352,22 ELLEN RD,945200
2-0-335,23 ELLEN RD,967800
2-0-351,24 ELLEN RD,1258900
2-0-336,25 ELLEN RD,1057300
2-0-350,26 ELLEN RD,1016400
2-0-337,27 ELLEN RD,844400
2-0-349,28 ELLEN RD,1003400
2-0-338,29 ELLEN RD,833700
2-0-348,30 ELLEN RD,1089600
2-0-339,31 ELLEN RD,1044300
2-0-347,32 ELLEN RD,1183100
2-0-340,33 ELLEN RD,1036800
2-0-346,34 ELLEN RD,953500
2-0-341,35 ELLEN RD,1080300
2-0-342,37 ELLEN RD,986000
2-0-344,38 ELLEN RD,1019500
2-0-343,39 ELLEN RD,967800
3-0-7,4 ELLEN RD,783600
2-0-223A,40 ELLEN RD,1033700
2-0-383,41 ELLEN RD,1092500
2-0-371,42 ELLEN RD,1172300
2-0-382,43 ELLEN RD,1093000
3-0-11,5 ELLEN RD,798400
3-0-8,6 ELLEN RD,744800
3-0-10,7 ELLEN RD,849500
2-0-193,8 ELLEN RD,914600
3-0-9,9 ELLEN RD,842400
12-0-273,1 ELMHURST RD,686900
12-0-278,10 ELMHURST RD,654700
12-0-288A,11 ELMHURST RD,899100
12-0-270,15 ELMHURST RD,869600
12-0-268,17 ELMHURST RD,558300
12-0-267,19 ELMHURST RD,892900
12-0-274,2 ELMHURST RD,620500
12-0-266,21 ELMHURST RD,657000
12-0-272,3 ELMHURST RD,639400
12-0-275,4 ELMHURST RD,730600
12-0-271,5 ELMHURST RD,796700
12-0-276,6 ELMHURST RD,739600
12-0-288C,7 ELMHURST RD,805800
12-0-277,8 ELMHURST RD,779600
12-0-288B,9 ELMHURST RD,803400
17-0-127,1 ELM ST,682000
12-0-120,100 ELM ST,762900
7-0-132,102 ELM ST,690300
7-0-133,104 ELM ST,881100
7-0-135,110 ELM ST,586600
7-0-154,119 ELM ST,671400
7-0-157,129 ELM ST,907400
7-0-155,133 ELM ST,993800
6-0-160A,135 ELM ST,878900
6-0-160,137 ELM ST,504200
6-0-81,138 ELM ST,611200
6-0-161,139 ELM ST,602200
12-0-14,14 ELM ST,619400
6-0-82,140 ELM ST,771100
6-0-91,142 ELM ST,550800
6-0-156,143 ELM ST,701100
6-0-92,144 ELM ST,623700
6-0-148,145 ELM ST,687900
6-0-93,146 ELM ST,1148500
6-0-147,147 ELM ST,633900
6-0-94A,148 ELM ST,866800
6-0-146,149 ELM ST,520700
6-0-145,151 ELM ST,732600
6-0-102,153 ELM ST,585500
6-0-101,155 ELM ST,613500
6-0-100,157 ELM ST,725300
6-0-98,161 ELM ST,589100
6-0-97,163 ELM ST,678400
6-0-95,165 ELM ST,700100
17-0-121,2 ELM ST,518900
17-0-126,3 ELM ST,726000
12-0-53,34 ELM ST,560800
12-0-54,36 ELM ST,536300
12-0-301,37 ELM ST,460800
12-0-55,38 ELM ST,563400
12-0-56,40 ELM ST,565200
17-0-125,5 ELM ST,764000
12-0-82,50 ELM ST,635900
12-0-296,51 ELM ST,689900
12-0-294,53 ELM ST,754900
12-0-293,55 ELM ST,695700
12-0-83,58 ELM ST,719200
